TP_FUNDO;CNPJ_FUNDO;DT_COMPTC;VL_TOTAL;VL_QUOTA;VL_PATRIM_LIQ;CAPTC_DIA;RESG_DIA;NR_COTST
FI;19.040.239/0001-13;2023-07-03;119121772.70;18.870893700000;118947085.92;0.00;0.00;1
FI;19.040.417/0001-06;2023-07-03;69404555.88;14.509400800000;69645124.22;0.00;0.00;3
FI;19.091.027/0001-65;2023-07-03;22521124.76;0.392412000000;22533028.58;0.00;0.00;1
FI;19.091.575/0001-95;2023-07-03;31957401.90;2.175281650000;31941348.74;0.00;0.00;1
FI;19.107.923/0001-75;2023-07-03;12591159.08;497.385917000000;12691947.07;0.00;248.19;379
FI;19.153.932/0001-00;2023-07-03;123787087.83;142.769772400000;123793334.01;0.00;0.00;1
FI;19.153.948/0001-05;2023-07-03;5261484.07;200.235787900000;5261394.03;21934.19;0.00;1
FI;19.153.977/0001-77;2023-07-03;26478223.07;135.755749700000;26465735.98;0.00;0.00;1
FI;19.154.001/0001-19;2023-07-03;13685516.59;97.754809200000;13685673.29;0.00;0.00;1
FI;19.154.010/0001-00;2023-07-03;11741058.37;154.064880700000;11730498.56;0.00;0.00;46
FI;19.154.041/0001-60;2023-07-03;34365433.78;170.421566400000;34351951.21;0.00;0.00;103
FI;19.154.065/0001-10;2023-07-03;69061903.87;141.533421400000;69050845.90;0.00;0.00;1
FI;19.158.838/0001-36;2023-07-03;11327370.29;199330.906705900010;10995015.44;0.00;0.00;13
FI;19.160.519/0001-65;2023-07-03;79100370.65;1.316195830700;78971752.69;0.00;0.00;3
FI;19.160.528/0001-56;2023-07-03;105894949.74;148642.326474300000;102720762.66;0.00;0.00;14
FI;19.167.875/0001-00;2023-07-03;2674153108.01;4.238049800000;2674090188.46;0.00;0.00;3
FI;19.170.160/0001-07;2023-07-03;447098445.36;2.144812640000;447086111.23;355950.00;4738073.15;872
FI;19.186.855/0001-87;2023-07-03;67946161.51;5.240550200000;67939875.79;0.00;0.00;18
FI;19.186.860/0001-90;2023-07-03;86953668.82;2.237288470000;86772255.32;0.00;40254.74;107
FI;19.196.587/0001-84;2023-07-03;3442815165.65;2.206042700000;3442633411.65;0.00;0.00;1
FI;19.196.599/0001-09;2023-07-03;561997316.11;2.274780400000;561232335.88;262715.88;935684.20;351
FI;19.197.236/0001-98;2023-07-03;655929830.76;4934908.655074860000;655932269.69;0.00;0.00;4
FI;19.203.036/0001-09;2023-07-03;12580896.35;2.646504600000;12561018.69;0.00;0.00;1
FI;19.204.264/0001-95;2023-07-03;58719369.66;2.447980850300;59283105.66;0.00;0.00;1
FI;19.211.591/0001-74;2023-07-03;185340551.81;4.848877500000;213745166.82;0.00;0.00;2
FI;19.211.736/0001-37;2023-07-03;12639740.62;2.635621200000;12648245.78;0.00;0.00;135
FI;19.212.817/0001-51;2023-07-03;123455499.75;2.652084800000;123202062.68;0.00;57101.00;423
FI;19.213.262/0001-62;2023-07-03;80169731.07;16231.938758500000;80179799.61;0.00;0.00;1
FI;19.225.709/0001-13;2023-07-03;2594152.63;19.051748000000;3557180.59;0.00;0.00;3
FI;19.226.038/0001-05;2023-07-03;637118818.45;31.043056400000;637097356.23;0.00;0.00;1
FI;19.226.110/0001-02;2023-07-03;42003626.69;21.511941100000;42707552.30;0.00;0.00;6
FI;19.226.446/0001-67;2023-07-03;284101580.43;193.592621000000;283069828.07;4500.00;142728.69;2872
FI;19.237.806/0001-26;2023-07-03;72876993.66;2.228862090000;72806389.87;0.00;0.00;3
FI;19.237.839/0001-76;2023-07-03;63017938.87;2.458942000000;63043563.94;0.00;0.00;3
FI;19.237.846/0001-78;2023-07-03;110102849.70;2.751953400000;110078136.83;0.00;0.00;5
FI;19.237.849/0001-01;2023-07-03;0.00;0.000000000000;0.00;0.00;0.00;0
FI;19.237.860/0001-71;2023-07-03;574851697.68;2.612375540000;583907980.29;0.00;0.00;2
FI;19.237.869/0001-82;2023-07-03;79532120.71;514.240734000000;79818604.94;15500.00;4457.06;1291
FI;19.237.891/0001-22;2023-07-03;77344229.93;2.151282100000;77349149.65;0.00;0.00;1
FI;19.237.972/0001-22;2023-07-03;307394031.54;7.379106040000;305631847.82;0.00;2006747.89;5
FI;19.238.053/0001-73;2023-07-03;152949461.40;2.111713100000;152908872.44;0.00;0.00;1
FI;19.250.704/0001-40;2023-07-03;3866100300.87;4673.590349500000;3627038229.19;0.00;0.00;13
FI;19.254.456/0001-06;2023-07-03;39088299.98;2.194408400000;39083264.76;0.00;0.00;6
FI;19.254.489/0001-56;2023-07-03;12835180.64;5.918884700000;12871647.10;0.00;0.00;2
FI;19.254.498/0001-47;2023-07-03;138627974.25;3.001893260000;138618874.45;0.00;88000.00;1
FI;19.254.503/0001-11;2023-07-03;138751516.27;1.622465500000;138758416.22;0.00;0.00;1
FI;19.273.198/0001-05;2023-07-03;71619785.52;1.822864000000;71572569.08;73640.12;29076.38;4413
FI;19.276.908/0001-50;2023-07-03;15682058.66;1.165676200000;16469820.31;0.00;0.00;4
FI;19.294.570/0001-60;2023-07-03;15968738963.35;3.000969994000;15968564469.45;0.00;0.00;1
FI;19.294.702/0001-53;2023-07-03;13220351.48;1.056374900000;13213960.77;0.00;0.00;1
FI;19.294.718/0001-66;2023-07-03;333796955.92;3.388267300000;329304793.28;0.00;53498.06;123
FI;19.294.724/0001-13;2023-07-03;67371482.67;0.323986020000;67361930.53;0.00;0.00;4
FI;19.294.752/0001-30;2023-07-03;103901447.33;3.150199000000;102648364.15;0.00;0.00;4
FI;19.300.778/0001-44;2023-07-03;27470538.18;1.375650700000;27481682.35;0.00;0.00;1
FI;19.303.792/0001-00;2023-07-03;9546253071.57;2.136179998000;9546011998.13;335886859.91;825860993.74;20231
FI;19.303.793/0001-46;2023-07-03;145360071.79;3.156265268000;145351134.30;0.00;0.00;35
FI;19.303.795/0001-35;2023-07-03;188568644.51;2.849653950000;188548482.72;0.00;0.00;140
FI;19.313.797/0001-05;2023-07-03;39494422.99;2943.140817400000;39186895.19;0.00;0.00;1
FI;19.320.686/0001-26;2023-07-03;2604053123.63;1.955161000000;2601813542.52;1833230.70;2326775.06;28842
FI;19.324.345/0001-29;2023-07-03;20779892.62;1.928514800000;20798703.24;0.00;0.00;268
FI;19.351.247/0001-80;2023-07-03;15057389.16;2.159857792500;15058281.58;0.00;0.00;1
FI;19.351.264/0001-18;2023-07-03;1026364404.16;2.957402300000;1026351027.60;0.00;0.00;1
FI;19.351.273/0001-09;2023-07-03;60903684.13;2.382741490000;60627544.20;23000.00;87611.27;69
FI;19.358.594/0001-35;2023-07-03;3902678229.02;25.229224000000;3903468546.51;500.00;4737742.56;2420
FI;19.358.808/0001-73;2023-07-03;14033216.79;2.562965380000;14032685.26;0.00;0.00;1
FI;19.365.848/0001-42;2023-07-03;49863916.43;2.137301000000;49859072.94;0.00;0.00;1
FI;19.366.021/0001-53;2023-07-03;79893822.51;2.177576030000;80368208.21;0.00;0.00;1
FI;19.366.027/0001-20;2023-07-03;18971637.34;1.758689640000;18973367.30;0.00;0.00;1
FI;19.366.036/0001-11;2023-07-03;82166406.92;2.045853121200;82575465.94;0.00;0.00;1
FI;19.366.052/0001-04;2023-07-03;1528346944.33;2.811680190000;1527337692.18;0.00;12900000.00;357
FI;19.366.069/0001-61;2023-07-03;15135625.97;2.504813600000;15136890.74;0.00;0.00;1
FI;19.388.218/0001-93;2023-07-03;145722883.70;24.917359000000;146069697.13;0.00;0.00;135
FI;19.388.227/0001-84;2023-07-03;535736341.03;26.078372000000;535213018.99;0.00;0.00;615
FI;19.388.235/0001-20;2023-07-03;100493730.50;27.383662000000;102294970.16;0.00;0.00;107
FI;19.388.257/0001-90;2023-07-03;587880366.23;28.308576000000;603610837.31;1839.00;34280.82;3
FI;19.388.317/0001-75;2023-07-03;170070369.91;29.293433000000;169789770.83;0.00;5689978.15;100
FI;19.390.876/0001-10;2023-07-03;639797405.24;246.252211000000;639662101.61;60726.00;2297721.49;5166
FI;19.390.887/0001-08;2023-07-03;89295752.26;216.958518000000;89325985.26;2670465.33;0.00;1
FI;19.390.898/0001-80;2023-07-03;11380955213.29;193.704933000000;11460316386.95;0.00;19084486.92;10
FI;19.390.999/0001-50;2023-07-03;9318542563.96;186.000684000000;9314424933.43;9406141.68;21968935.43;1
FI;19.391.025/0001-91;2023-07-03;1640104561.62;181.942760000000;1638974746.46;150644.72;6101877.06;1
FI;19.391.026/0001-36;2023-07-03;26762046.06;0.343686330000;25843561.67;0.00;0.00;25
FI;19.391.043/0001-73;2023-07-03;211587868.22;250.902320000000;210259227.93;3293871.94;150559.80;8
FI;19.392.834/0001-18;2023-07-03;582487247.85;2.789021300000;570915948.11;850584.45;732516.82;3401
FI;19.412.573/0001-50;2023-07-03;2152607.70;2.546006090000;2148904.20;0.00;0.00;4
FI;19.412.594/0001-76;2023-07-03;40407757.93;2.334622950000;40384628.14;0.00;0.00;2
FI;19.412.605/0001-18;2023-07-03;79223221.92;2.346188700000;79218813.42;0.00;0.00;4
FI;19.413.478/0001-71;2023-07-03;24358154.74;232.336923064100;24455616.19;0.00;0.00;1
FI;19.413.495/0001-09;2023-07-03;542518210.87;3.576962700000;554362490.18;0.00;0.00;1
FI;19.413.498/0001-42;2023-07-03;6748422.04;228.345864300000;6742707.21;0.00;0.00;17
FI;19.413.559/0001-71;2023-07-03;25706984.77;239.195186373300;25711461.47;0.00;0.00;1
FI;19.413.568/0001-62;2023-07-03;181890950.54;270.042424927500;181827015.46;0.00;0.00;28
FI;19.413.587/0001-99;2023-07-03;2439902886.07;259.938012700000;2418904365.49;444000.00;16654000.00;3
FI;19.418.024/0001-93;2023-07-03;716149776.58;4.281879650000;682872249.60;191000.00;688916.59;8
FI;19.418.031/0001-95;2023-07-03;194718958.61;2.615079300000;195072617.29;3874177.05;122630.61;5965
FI;19.418.919/0001-28;2023-07-03;78744904.57;1.745835300000;78754557.33;0.00;0.00;3
FI;19.418.922/0001-41;2023-07-03;36049552.53;3.082591300000;36012557.60;0.00;0.00;1
FI;19.418.923/0001-96;2023-07-03;27421138.00;1.382000800000;27432215.95;0.00;0.00;1
FI;19.419.157/0001-84;2023-07-03;4125557.31;2.939864490000;4121729.05;0.00;0.00;177
FI;19.419.705/0001-76;2023-07-03;858203815.72;2.809776600000;1029339030.77;0.00;0.00;1
FI;19.424.668/0001-94;2023-07-03;34778435.20;2136392.226931590000;34780846.48;0.00;0.00;1
FI;19.424.677/0001-85;2023-07-03;8149651.88;3153544.463794840000;8145010.15;0.00;0.00;2
FI;19.431.171/0001-01;2023-07-03;29497975.06;2.285351600000;29486550.63;0.00;0.00;1
FI;19.431.175/0001-81;2023-07-03;12941942.04;2.446954900000;15848362.38;0.00;0.00;13
FI;19.431.182/0001-83;2023-07-03;178843748.50;4.546733300000;178897793.09;0.00;0.00;2
FI;19.431.209/0001-38;2023-07-03;23641361.33;1.687418800000;23634366.99;0.00;0.00;3
FI;19.431.221/0001-42;2023-07-03;7111686.98;614.529953780000;7109555.44;0.00;0.00;2
FI;19.436.701/0001-04;2023-07-03;27458774.43;270.424594000000;27465502.68;0.00;0.00;2
FI;19.436.722/0001-11;2023-07-03;115154887.14;219.298091630000;115180505.35;0.00;0.00;1
FI;19.436.808/0001-44;2023-07-03;127038739.02;225.220839000000;127065668.40;0.00;0.00;1
FI;19.436.818/0001-80;2023-07-03;728155373.33;585.089344000000;726222869.50;160752.74;1152586.38;403
FI;19.436.835/0001-17;2023-07-03;363261113.96;529.876408000000;363561525.79;24800.00;944984.44;7107
FI;19.445.240/0001-28;2023-07-03;68002644.92;3.244106840000;67988141.10;0.00;0.00;4
FI;19.445.241/0001-72;2023-07-03;40762672.80;2.521548795100;40766099.75;0.00;0.00;1
FI;19.445.243/0001-61;2023-07-03;90120684.75;3.150531180700;90049663.18;0.00;0.00;4
FI;19.452.065/0001-04;2023-07-03;704378285.69;31.269882000000;693972991.23;9117016.82;1634611.02;13
FI;19.482.448/0001-17;2023-07-03;46455725.58;1.735325300000;46470759.99;0.00;0.00;1
FI;19.485.330/0001-42;2023-07-03;12457296.25;2.179737700000;12456544.67;0.00;0.00;1
FI;19.488.768/0001-84;2023-07-03;441280701.62;2.029809800000;436612019.77;1500.00;4492217.54;3704
FI;19.488.786/0001-66;2023-07-03;7317564.27;217.856758806000;7253859.74;0.00;0.00;1
FI;19.488.866/0001-11;2023-07-03;619463131.14;179.462999310000;619052791.33;1000000.00;0.00;339
FI;19.496.576/0001-10;2023-07-03;170517522.12;3.280889100000;169865329.95;0.00;0.00;109
FI;19.518.429/0001-01;2023-07-03;25811756.08;2.494662100000;25807200.04;0.00;0.00;1
FI;19.519.621/0001-04;2023-07-03;7349602.70;0.564552370000;7339180.77;0.00;0.00;1
FI;19.523.305/0001-06;2023-07-03;70836655.71;2.377326006000;70832815.02;0.00;0.00;56
FI;19.523.306/0001-50;2023-07-03;104708124.20;2.915870107000;104691232.96;0.00;0.00;31
FI;19.523.641/0001-59;2023-07-03;59265837.08;2435.312658010000;59140951.74;0.00;0.00;68
FI;19.527.065/0001-18;2023-07-03;481476280.45;2.776798100000;480703676.69;269000.00;767000.00;2
FI;19.527.267/0001-60;2023-07-03;53468725.31;1630.257405900000;53406842.64;0.00;0.00;8
FI;19.531.894/0001-74;2023-07-03;29577636.94;2.054990350000;29616109.51;0.00;0.00;8
FI;19.531.929/0001-75;2023-07-03;140570755.19;2.734591550000;140604001.41;0.00;0.00;2
FI;19.538.340/0001-07;2023-07-03;20524730.61;2.476806800000;20520903.75;0.00;0.00;1
FI;19.549.449/0001-31;2023-07-03;35330289.00;2.459661200000;35469560.94;0.00;0.00;2
FI;19.549.470/0001-37;2023-07-03;33482990.77;2.261217500000;33493875.86;0.00;0.00;120
FI;19.549.816/0001-05;2023-07-03;21791992.27;13.622486100000;21795977.89;0.00;0.00;1
FI;19.549.859/0001-82;2023-07-03;1120517952.72;26.818527410000;1120467439.88;0.00;0.00;1
FI;19.549.886/0001-55;2023-07-03;79606628.41;27.606699230000;79617729.44;0.00;0.00;1
FI;19.549.918/0001-12;2023-07-03;5428387.89;13.586257600000;5434503.07;0.00;0.00;1
FI;19.549.945/0001-95;2023-07-03;42258113.02;21.231266000000;43162879.42;0.00;0.00;1
FI;19.550.026/0001-31;2023-07-03;26120796.03;21.761113430000;27099923.33;0.00;0.00;2
FI;19.550.100/0001-10;2023-07-03;201365610.69;22.432768500000;200970006.06;24636.82;404600.00;3
FI;19.550.171/0001-12;2023-07-03;95484848.41;25.828386120000;95501210.63;0.00;0.00;2
FI;19.550.241/0001-32;2023-07-03;12169206.47;9.789903000000;12172032.69;0.00;0.00;2
FI;19.550.262/0001-58;2023-07-03;46811073.37;23.000377400000;46813141.96;0.00;0.00;1
FI;19.550.364/0001-73;2023-07-03;98786778.43;24.091392700000;98753215.00;24000.00;401524.81;739
FI;19.550.382/0001-55;2023-07-03;93008570.59;19.733803600000;92948527.02;0.00;0.00;1
FI;19.550.395/0001-24;2023-07-03;214414536.89;21.842378600000;213120943.20;0.00;1145589.08;1
FI;19.550.878/0001-29;2023-07-03;37016856.69;23.498868200000;37027162.83;0.00;0.00;1
FI;19.551.025/0001-01;2023-07-03;123615596.54;212.572742000000;123754402.49;0.00;0.00;1
FI;19.551.062/0001-10;2023-07-03;24502382.10;240.998567000000;24507845.77;0.00;0.00;1
FI;19.551.216/0001-73;2023-07-03;580569218.41;213.536584000000;580703845.36;0.00;0.00;1
FI;19.573.271/0001-64;2023-07-03;155640765.42;2.190811000000;155644591.30;0.00;0.00;1
FI;19.574.502/0001-54;2023-07-03;33499771.21;2.117646000000;33501357.92;0.00;0.00;1
FI;19.574.503/0001-07;2023-07-03;69246012.64;2.053839000000;69247624.62;0.00;0.00;1
FI;19.587.174/0001-20;2023-07-03;103589377.85;260.696917600000;103537776.34;0.00;0.00;259
FI;19.587.181/0001-22;2023-07-03;104618237.38;308.295791760000;104504519.96;0.00;16354.67;3
FI;19.587.190/0001-13;2023-07-03;13620799.19;240.462920703800;13607340.21;0.00;0.00;3
FI;19.587.201/0001-65;2023-07-03;375616275.96;219.376321000000;375580784.77;585861.00;50292.08;19
FI;19.587.206/0001-98;2023-07-03;1507686205.50;239.801667300000;1501515423.71;0.00;0.00;31
FI;19.587.231/0001-71;2023-07-03;96501730.13;220.908339110000;96494510.66;0.00;0.00;5
FI;19.599.263/0001-97;2023-07-03;11878342.73;162.257554000000;9492066.91;0.00;0.00;23
FI;19.599.277/0001-00;2023-07-03;46003002.71;149.438161982600;45904955.93;0.00;0.00;11
FI;19.599.287/0001-46;2023-07-03;91525646.36;50.273702780000;91530555.77;0.00;0.00;2
FI;19.599.311/0001-47;2023-07-03;1986570.60;2.202420400000;1992599.10;0.00;0.00;46
FI;19.599.340/0001-09;2023-07-03;2852427.24;2.085998800000;2835250.01;0.00;0.00;46
FI;19.599.474/0001-20;2023-07-03;178420626.15;53.061325350000;178432540.98;0.00;0.00;1
FI;19.599.719/0001-19;2023-07-03;85372258.64;29.904101000000;85430061.92;0.00;0.00;1
FI;19.599.758/0001-16;2023-07-03;18144088.41;1.498864380000;18181488.98;0.00;0.00;2
FI;19.600.016/0001-63;2023-07-03;17906011.72;3.510853800000;17914178.48;0.00;0.00;1
FI;19.601.993/0001-85;2023-07-03;21006821.24;3.142624940000;18828067.45;0.00;30000.00;1
FI;19.601.999/0001-52;2023-07-03;27367350.34;0.890383000000;27402748.80;0.00;0.00;2
FI;19.602.004/0001-78;2023-07-03;218459483.35;2.617290160000;218470953.35;0.00;0.00;1
FI;19.602.018/0001-91;2023-07-03;42021010.45;4.032756400000;42031702.02;0.00;0.00;9
FI;19.602.288/0001-00;2023-07-03;74632476.67;285.507257500000;74631339.85;0.00;0.00;3
FI;19.620.324/0001-50;2023-07-03;27651192.99;2.682794800000;30454100.95;50393.12;0.00;148
FI;19.620.340/0001-43;2023-07-03;47856986.50;2.953431800000;47961550.19;0.00;0.00;1
FI;19.620.355/0001-01;2023-07-03;354672727.02;2.220950400000;354441182.97;0.00;17393.95;4
FI;19.620.369/0001-25;2023-07-03;70485079.14;2.326613700000;70829566.14;0.00;0.00;3
FI;19.620.382/0001-84;2023-07-03;6437067.07;1.363050800000;6431222.86;0.00;0.00;1
FI;19.620.391/0001-75;2023-07-03;2294850.27;0.219886200000;2300742.49;0.00;0.00;5
FI;19.620.419/0001-74;2023-07-03;74166155.31;2.128662530000;76791658.04;0.00;0.00;14
FI;19.628.666/0001-17;2023-07-03;234363066.89;343.767627300000;233230303.36;813813.72;159900.29;4794
FI;19.628.695/0001-89;2023-07-03;13412023.46;2.830631892600;13435813.11;0.00;0.00;1
FI;19.628.697/0001-78;2023-07-03;0.00;0.000000000000;0.00;0.00;0.00;0
FI;19.628.842/0001-10;2023-07-03;18828067.44;2.329608170000;18836719.49;0.00;0.00;90
FI;19.638.650/0001-95;2023-07-03;308349312.81;2.208005787000;308367444.72;0.00;20770.72;1
FI;19.644.076/0001-88;2023-07-03;2356692.70;1.619114610000;2359111.44;1270.25;311.48;1090
FI;19.656.748/0001-75;2023-07-03;13108138.39;2.098730062000;13107918.18;0.00;0.00;3
FI;19.657.463/0001-59;2023-07-03;474230234.10;2.451534880000;473790669.54;274902.52;741784.37;12088
FI;19.664.603/0001-16;2023-07-03;81526437.12;2.248413405000;81328844.20;10000.00;0.00;713
FI;19.664.667/0001-17;2023-07-03;77167601.12;2.115167000000;77168297.70;0.00;0.00;1
FI;19.669.774/0001-38;2023-07-03;3346488136.22;1.451763400000;3340553299.56;0.00;0.00;1
FI;19.670.719/0001-68;2023-07-03;24865315.34;14.897587000000;24372156.32;0.00;505250.49;1
FI;19.670.786/0001-82;2023-07-03;62787361.55;2.123786000000;62803980.28;0.00;0.00;1
FI;19.670.825/0001-41;2023-07-03;38628722.50;1.584595000000;38654914.96;0.00;0.00;7
FI;19.670.848/0001-56;2023-07-03;1237591257.91;14.696507000000;1237656735.69;0.00;0.00;61
FI;19.670.860/0001-60;2023-07-03;147290087.59;2.616877000000;147285579.18;0.00;0.00;1
FI;19.670.873/0001-30;2023-07-03;112875572.26;19.638400000000;112925271.34;378752.68;0.00;1
FI;19.670.890/0001-77;2023-07-03;172532682.88;20.508318000000;172530175.24;233268.81;0.00;1
FI;19.673.072/0001-28;2023-07-03;14679059.93;2.215581400000;14676295.09;0.00;0.00;1
FI;19.674.723/0001-02;2023-07-03;68195705.54;2.558046000000;68209333.90;0.00;0.00;1
FI;19.674.765/0001-35;2023-07-03;26768048.92;1.810538000000;26795968.28;0.00;0.00;4
FI;19.674.808/0001-82;2023-07-03;23957086.40;23.157993000000;24086727.19;0.00;0.00;33
FI;19.675.030/0001-26;2023-07-03;272604832.20;41.992802000000;272709017.32;342.32;24963.82;2
FI;19.675.080/0001-03;2023-07-03;19240150.00;2045.926229810000;19241792.24;0.00;0.00;1
FI;19.675.096/0001-16;2023-07-03;75478696.24;1.286475000000;75487453.43;0.00;0.00;4
FI;19.675.101/0001-90;2023-07-03;268515178.77;2.356778300000;270820245.76;0.00;0.00;1
FI;19.689.941/0001-02;2023-07-03;87364710.86;2.217400704000;87358839.99;0.00;0.00;1
FI;19.700.409/0001-49;2023-07-03;7818014881.42;2.096503518000;7817919060.31;46040238.44;117283285.29;18
FI;19.717.963/0001-39;2023-07-03;35556528.52;1.696560000000;35608804.18;0.00;0.00;2
FI;19.718.324/0001-98;2023-07-03;124898601.72;2.306548155900;125612448.90;0.00;0.00;1
FI;19.719.468/0001-69;2023-07-03;20747656.93;1.704717390000;20739361.95;0.00;0.00;17
FI;19.719.719/0001-05;2023-07-03;87177813.17;2.156791900000;87134268.05;9900000.00;0.00;3
FI;19.719.727/0001-51;2023-07-03;604587016.74;2.720808600000;604499924.86;13000.00;283552.74;981
FI;19.726.255/0001-64;2023-07-03;204670935.63;2.137567470000;204306261.93;100000.00;289638.61;237
FI;19.726.267/0001-99;2023-07-03;287029551.20;365.239535510000;286747886.25;0.00;15200000.00;171
FI;19.727.078/0001-30;2023-07-03;103001046.39;11231.958949600001;102734355.27;700.00;15577.70;2294
FI;19.729.240/0001-50;2023-07-03;63025767.76;2.250499204200;62982238.11;0.00;0.00;1
FI;19.729.259/0001-04;2023-07-03;32175937.13;1.837612580000;32188235.00;0.00;0.00;1
FI;19.734.866/0001-54;2023-07-03;1860254.05;2.018046710000;1853422.11;0.00;0.00;1
FI;19.736.757/0001-76;2023-07-03;186403321.94;2.641362180000;191786280.25;0.00;435000.00;3
FI;19.763.654/0001-03;2023-07-03;6577136.76;10934.955440500000;6583657.17;0.00;0.00;2
FI;19.763.687/0001-45;2023-07-03;18488523.11;31.014761670000;18465577.88;0.00;0.00;2
FI;19.763.976/0001-44;2023-07-03;45773978.08;0.219270500000;44443551.13;0.00;1500000.00;2
FI;19.763.991/0001-92;2023-07-03;24619926.45;2.172602800000;24632002.55;0.00;0.00;1
FI;19.765.147/0001-09;2023-07-03;13435523.60;2.045197340000;13436324.45;0.00;0.00;1
FI;19.768.682/0001-05;2023-07-03;188432388.64;1.630921710000;188441587.46;0.00;0.00;26
FI;19.769.018/0001-80;2023-07-03;8081357878.48;2.216358000000;8080904852.58;18137343.90;39897210.32;2208
FI;19.769.046/0001-06;2023-07-03;970094916.39;1.933135350000;970067702.45;0.00;0.00;110
FI;19.769.135/0001-44;2023-07-03;54945293.14;1.808284240000;54956403.51;0.00;0.00;21
FI;19.770.499/0001-44;2023-07-03;261781323.37;4821.158126900000;234368819.20;670978.01;0.00;1
FI;19.773.986/0001-60;2023-07-03;52757803.15;121.087126360000;52666548.58;0.00;12000.00;30
FI;19.781.725/0001-92;2023-07-03;243452408.92;1.317694200000;243494024.69;0.00;0.00;2
FI;19.781.888/0001-75;2023-07-03;220195154.64;542.715036910000;220216874.76;0.00;0.00;4
FI;19.781.902/0001-30;2023-07-03;234286310.97;4.699744830000;233670547.99;0.00;0.00;40
FI;19.782.311/0001-88;2023-07-03;725984795.70;2.189164140000;720659278.42;587847.66;4531810.25;9995
FI;19.791.595/0001-79;2023-07-03;1466932.83;1.297879300000;1473176.66;1306.79;0.00;3
FI;19.791.629/0001-25;2023-07-03;482327844.93;2.198137481000;481878107.42;27000000.00;159725833.46;8
FI;19.799.971/0001-71;2023-07-03;88764732.33;3.589839600000;86271964.88;0.00;0.00;22
FI;19.805.188/0001-73;2023-07-03;37113323.82;1.821976800000;37149624.72;0.00;0.00;1
FI;19.808.501/0001-27;2023-07-03;460365447.84;2.121278173000;460387347.29;0.00;42584312.89;1
FI;19.809.519/0001-43;2023-07-03;622451432.68;2.196675353000;622464508.49;0.00;0.00;4
FI;19.821.469/0001-10;2023-07-03;83173485.08;164.683870030000;83501895.14;52000.00;193176.78;1660
FI;19.821.512/0001-47;2023-07-03;94628102.99;189.522172200000;96274186.79;0.00;0.00;1
FI;19.821.760/0001-98;2023-07-03;14008535.08;145.060680500000;14020975.09;0.00;0.00;8
FI;19.821.865/0001-47;2023-07-03;154907250.14;2.670759200000;154873986.33;0.00;0.00;1
FI;19.831.126/0001-36;2023-07-03;1427307117.96;5770.007460100000;1420053798.47;285679.88;1446511.36;70128
FI;19.831.152/0001-64;2023-07-03;133788416.94;2158.483192100000;133722352.87;0.00;0.00;1
FI;19.882.173/0001-09;2023-07-03;32891142.86;1.808430000000;32930819.42;0.00;0.00;21
FI;19.882.420/0001-77;2023-07-03;159842217.90;1.813030000000;159873101.07;0.00;0.00;96
FI;19.922.018/0001-79;2023-07-03;42332904.83;15.571556300000;42403892.75;0.00;0.00;10
FI;19.922.056/0001-21;2023-07-03;77045759.41;20.287861800000;77028881.95;0.00;0.00;2
FI;19.922.081/0001-05;2023-07-03;755827844.11;21.221970000000;755828638.88;15776.37;4984747.42;15
FI;19.922.104/0001-81;2023-07-03;191182281.26;30.349779400000;191189003.26;0.00;0.00;1
FI;19.922.130/0001-00;2023-07-03;269078341.37;12.326430900000;268809340.05;0.00;60000.00;1
FI;19.941.589/0001-50;2023-07-03;68594958.29;82.663673420000;69821974.39;0.00;0.00;1
FI;19.941.689/0001-87;2023-07-03;117305148.55;2394.570342800000;117296636.39;0.00;0.00;2
FI;19.941.720/0001-80;2023-07-03;5434162656.34;318.029521900000;5329132869.15;11380500.00;2889310.39;22
FI;19.941.775/0001-90;2023-07-03;296935372.02;2.564743000000;280483425.10;2533840.13;0.00;1
FI;19.941.786/0001-70;2023-07-03;20539510.77;2.231837000000;20539269.94;0.00;0.00;1
FI;19.941.839/0001-52;2023-07-03;316311984.96;2.159155500000;316344761.36;0.00;0.00;2
FI;19.941.859/0001-23;2023-07-03;99780199.09;2.339557600000;100115781.54;0.00;0.00;2
FI;19.941.902/0001-50;2023-07-03;81303628.01;250.303826300000;81186643.77;0.00;239000.00;6
FI;19.941.929/0001-43;2023-07-03;316459426.12;2171.164078000000;316401945.30;0.00;0.00;1
FI;19.941.946/0001-80;2023-07-03;164258526.88;2.788380100000;162349051.81;0.00;0.00;23
FI;19.959.517/0001-30;2023-07-03;1872107049.25;22.947441800000;1872101303.10;778.00;0.00;9
FI;19.959.552/0001-50;2023-07-03;1190035233.18;20.972986200000;1189154842.97;0.00;0.00;1
FI;19.959.676/0001-35;2023-07-03;286377450.95;2.159840000000;286377718.46;0.00;0.00;2
FI;19.959.932/0001-94;2023-07-03;1180676334.77;2749.011982700000;1180670909.46;0.00;0.00;3
FI;19.959.965/0001-34;2023-07-03;12037049.08;1300.202506600000;12041612.50;0.00;0.00;1
FI;19.986.921/0001-01;2023-07-03;272951386.98;2.548200324000;271206003.42;0.00;0.00;4
FI;19.997.275/0001-70;2023-07-03;58506761.73;2.011320000000;58508111.20;0.00;0.00;1
FI;19.997.277/0001-69;2023-07-03;40639354.60;2.036994000000;40640958.52;0.00;0.00;1
